"Journal Data Filtered By:  Selected JCR Year: 2016 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,
Rank,Full Journal Title,JCR Abbreviated Title,Journal Impact Factor,Average Journal Impact Factor Percentile
9707,SEMINARS IN ROENTGENOLOGY,SEMIN ROENTGENOL,0.667,9.055
9707,SINGAPORE MEDICAL JOURNAL,SINGAP MED J,0.667,25.484
9707,Topological Methods in Nonlinear Analysis,TOPOL METHOD NONL AN,0.667,53.537
9732,Global NEST Journal,GLOBAL NEST J,0.665,7.642
9733,Chemical Industry & Chemical Engineering Quarterly,CHEM IND CHEM ENG Q,0.664,19.560
9733,JOURNAL OF APPLIED STATISTICS,J APPL STAT,0.664,28.629
9733,JOURNAL OF FAMILY PRACTICE,J FAM PRACTICE,0.664,13.347
9736,LC GC EUROPE,LC GC EUR,0.663,9.868
9737,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,CAN J STAT,0.662,27.823
9737,INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT,INT J AGING HUM DEV,0.662,11.808
9737,Psychiatry Psychology and Law,PSYCHIAT PSYCHOL LAW,0.662,23.502
9737,REVIEW OF RADICAL POLITICAL ECONOMICS,REV RADICAL POL ECON,0.662,34.726
9741,CRITICAL ASIAN STUDIES,CRIT ASIAN STUD,0.661,55.797
9741,HAUTARZT,HAUTARZT,0.661,7.143
9741,Logical Methods in Computer Science,LOG METH COMPUT SCI,0.661,36.733
9741,MAMMAL STUDY,MAMM STUDY,0.661,23.620
9741,POSITIVITY,POSITIVITY,0.661,52.251
9746,FOOD AND DRUG LAW JOURNAL,FOOD DRUG LAW J,0.660,19.252
9746,FOOD AND DRUG LAW JOURNAL,FOOD DRUG LAW J,0.660,19.252
9746,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,INDIAN J PHARM SCI,0.660,6.420
9746,International Journal of Global Warming,INT J GLOBAL WARM,0.660,7.205
9746,JOURNAL OF PSYCHOLINGUISTIC RESEARCH,J PSYCHOLINGUIST RES,0.660,26.625
9746,PLASTICS RUBBER AND COMPOSITES,PLAST RUBBER COMPOS,0.660,20.593
9752,APPLIED BIOCHEMISTRY AND MICROBIOLOGY,APPL BIOCHEM MICRO+,0.659,6.506
9752,COMPARATIVE PARASITOLOGY,COMP PARASITOL,0.659,14.975
9752,Central European Journal of Operations Research,CENT EUR J OPER RES,0.659,15.060
9752,ENVIRONMENT AND HISTORY,ENVIRON HIST-UK,0.659,45.616
9752,SOCIOLOGY OF SPORT JOURNAL,SOCIOL SPORT J,0.659,20.099
9752,SOCIOLOGY OF SPORT JOURNAL,SOCIOL SPORT J,0.659,20.099
9758,BEHAVIOUR CHANGE,BEHAV CHANGE,0.658,13.636
9758,Empirica,EMPIRICA,0.658,34.438
9758,English Language & Linguistics,ENGL LANG LINGUIST,0.658,49.725
9758,FORESTRY CHRONICLE,FOREST CHRON,0.658,28.906
9758,JOURNAL OF POLYMER ENGINEERING,J POLYM ENG,0.658,18.023
9758,JOURNAL OF WOMEN & AGING,J WOMEN AGING,0.658,23.495
9764,NEW GENERATION COMPUTING,NEW GENERAT COMPUT,0.657,12.740
9764,OPERATIONS RESEARCH LETTERS,OPER RES LETT,0.657,13.855
9764,Oral Health & Preventive Dentistry,ORAL HLTH PREV DENT,0.657,9.444
9767,JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY,J AUST MATH SOC,0.656,51.929
9767,LMS Journal of Computation and Mathematics,LMS J COMPUT MATH,0.656,38.808
9767,Negotiation and Conflict Management Research,NEGOT CONFL MANAG R,0.656,12.361
9770,GLASS AND CERAMICS,GLASS CERAM+,0.655,40.385
9770,HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY,HOMO,0.655,37.195
9770,HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH,HUMOR,0.655,25.194
9770,PETROLEUM SCIENCE AND TECHNOLOGY,PETROL SCI TECHNOL,0.655,27.601
9770,SOUTHEAST ASIAN JOURNAL OF TROPICAL MEDICINE AND PUBLIC HEALTH,SE ASIAN J TROP MED,0.655,6.767
9770,Zeitschrift fur Personalforschung,Z PERSONALFORSCH,0.655,11.479
9776,AI COMMUNICATIONS,AI COMMUN,0.654,13.158
9776,Acta Herpetologica,ACTA HERPETOL,0.654,22.393
9776,JOURNAL OF COLD REGIONS ENGINEERING,J COLD REG ENG,0.654,14.179
9779,NATIONAL TAX JOURNAL,NATL TAX J,0.653,31.398
9779,SOUTH AFRICAN JOURNAL OF CHEMISTRY-SUID-AFRIKAANSE TYDSKRIF VIR CHEMIE,S AFR J CHEM-S-AFR T,0.653,17.771
9781,APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0.652,14.314
9781,Bollettino di Geofisica Teorica ed Applicata,B GEOFIS TEOR APPL,0.652,12.500
9781,INTERNATIONAL DEVELOPMENT PLANNING REVIEW,INT DEV PLANN REV,0.652,15.455
9781,JOURNAL OF PURE AND APPLIED ALGEBRA,J PURE APPL ALGEBRA,0.652,38.290
9785,ACTA AGRICULTURAE SCANDINAVICA SECTION B-SOIL AND PLANT SCIENCE,ACTA AGR SCAND B-S P,0.651,23.786
9785,ANTHROPOLOGISCHER ANZEIGER,ANTHROPOL ANZ,0.651,35.976
9785,KLINISCHE MONATSBLATTER FUR AUGENHEILKUNDE,KLIN MONATSBL AUGENH,0.651,4.237
9788,Acta Botanica Brasilica,ACTA BOT BRAS,0.650,20.991
9788,Journal of Real Estate Research,J REAL ESTATE RES,0.650,30.733
9788,Malaysian Journal of Library & Information Science,MALAYS J LIBR INF SC,0.650,35.882
9788,REVIEW OF INDUSTRIAL ORGANIZATION,REV IND ORGAN,0.650,22.214
9788,SCANDINAVIAN POLITICAL STUDIES,SCAND POLIT STUD,0.650,32.424
9793,AFRICA,AFRICA,0.649,44.552
9793,CONCEPTS IN MAGNETIC RESONANCE PART A,CONCEPT MAGN RESON A,0.649,11.102
9793,European Journal of Taxonomy,EUR J TAXON,0.649,21.779
9793,JOURNAL OF THE JAPAN PETROLEUM INSTITUTE,J JPN PETROL INST,0.649,28.662
9793,Journal of Child Sexual Abuse,J CHILD SEX ABUS,0.649,20.940
9793,Pakistan Journal of Pharmaceutical Sciences,PAK J PHARM SCI,0.649,5.642
9793,STUDIES IN NONLINEAR DYNAMICS AND ECONOMETRICS,STUD NONLINEAR DYN E,0.649,30.418
9800,AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,AM J FOREN MED PATH,0.648,13.713
9800,APPLIED ECONOMICS,APPL ECON,0.648,32.997
9800,JOURNAL OF RUSSIAN LASER RESEARCH,J RUSS LASER RES,0.648,12.500
9800,SCOTTISH JOURNAL OF POLITICAL ECONOMY,SCOT J POLIT ECON,0.648,32.408
9804,ANNALS OF PURE AND APPLIED LOGIC,ANN PURE APPL LOGIC,0.647,43.543
9804,Australian Academic & Research Libraries,AUST ACAD RES LIBR,0.647,34.706
9804,Foundations of Chemistry,FOUND CHEM,0.647,64.167
9804,INTERNATIONAL JOURNAL OF ODONATOLOGY,INT J ODONATOL,0.647,28.495
9804,JOURNAL OF ANTHROPOLOGICAL RESEARCH,J ANTHROPOL RES,0.647,33.537
9804,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,J ELECTRON TEST,0.647,15.840
9804,Journal of Integrative Neuroscience,J INTEGR NEUROSCI,0.647,5.212
9804,Pacific Economic Review,PAC ECON REV,0.647,32.421
9804,Wilson Journal of Ornithology,WILSON J ORNITHOL,0.647,18.750
9813,ACTA BIOTHEORETICA,ACTA BIOTHEOR,0.646,14.912
9813,ADVANCES IN CEMENT RESEARCH,ADV CEM RES,0.646,18.885
9813,AMERICAN STATISTICIAN,AM STAT,0.646,27.016
9813,CHIRURG,CHIRURG,0.646,11.421
9813,JOURNAL OF APPLIED PROBABILITY,J APPL PROBAB,0.646,27.016
9813,JOURNAL OF CHEMICAL RESEARCH,J CHEM RES,0.646,17.169
9813,POLICING-AN INTERNATIONAL JOURNAL OF POLICE STRATEGIES & MANAGEMENT,POLICING,0.646,16.379
9813,RENDICONTI DEL SEMINARIO MATEMATICO DELLA UNIVERSITA DI PADOVA,REND SEMIN MAT U PAD,0.646,37.576
9813,Statistical Applications in Genetics and Molecular Biology,STAT APPL GENET MOL,0.646,15.528
9822,Empirical Economics,EMPIR ECON,0.645,28.821
9822,Journal of Human Capital,J HUM CAPITAL,0.645,32.133
9822,THEORY OF COMPUTING SYSTEMS,THEOR COMPUT SYST,0.645,31.170
9825,BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,BRAZ ARCH BIOL TECHN,0.644,19.412
9825,INTELLIGENT AUTOMATION AND SOFT COMPUTING,INTELL AUTOM SOFT CO,0.644,10.410
9825,JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0.644,22.766
9825,Russian Physics Journal,RUSS PHYS J+,0.644,24.684
9825,Zemdirbyste-Agriculture,ZEMDIRBYSTE,0.644,41.964
9830,Advances in Applied Clifford Algebras,ADV APPL CLIFFORD AL,0.643,19.786
9830,Advances in Mathematical Physics,ADV MATH PHYS,0.643,15.455
9830,CESifo Economic Studies,CESIFO ECON STUD,0.643,31.556
9830,INTERNATIONAL LABOUR REVIEW,INT LABOUR REV,0.643,33.371
9830,SPACE POLICY,SPACE POLICY,0.643,29.548
9830,ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN,Z ANAL ANWEND,0.643,37.059
9836,Brodogradnja,BRODOGRADNJA,0.642,39.286
9836,Drewno,DREWNO,0.642,35.714
9836,International Journal of Osteopathic Medicine,INT J OSTEOPATH MED,0.642,17.543
9836,JOURNAL OF NEUROSCIENCE NURSING,J NEUROSCI NURS,0.642,13.981
9836,JOURNAL OF NEUROSCIENCE NURSING,J NEUROSCI NURS,0.642,13.981
9836,Journal of Nonlinear and Convex Analysis,J NONLINEAR CONVEX A,0.642,36.506
9836,Rivista di Psichiatria,RIV PSICHIATR,0.642,10.704
9836,Rivista di Psichiatria,RIV PSICHIATR,0.642,10.704
9836,Zoologia,ZOOLOGIA-CURITIBA,0.642,21.166
9845,HISTORY OF SCIENCE,HIST SCI,0.641,56.818
9845,HISTORY OF SCIENCE,HIST SCI,0.641,56.818
9845,HUMAN RIGHTS QUARTERLY,HUM RIGHTS QUART,0.641,29.630
9845,INTERNATIONAL JOURNAL OF MANPOWER,INT J MANPOWER,0.641,20.767
9845,International Journal of Qualitative Methods,INT J QUAL METH,0.641,30.729
9845,JOURNAL OF COMPUTATIONAL MATHEMATICS,J COMPUT MATH,0.641,36.149
9845,Journal of Elementology,J ELEMENTOL,0.641,6.769
9845,OPTICA APPLICATA,OPT APPL,0.641,11.413
9853,INTERNATIONAL JOURNAL OF PEST MANAGEMENT,INT J PEST MANAGE,0.640,27.419
9853,Malaysian Journal of Pathology,MALAYS J PATHOL,0.640,9.494
9853,Norsk Geografisk Tidsskrift-Norwegian Journal of Geography,NORSK GEOGR TIDSSKR,0.640,17.089
9856,DISCRETE MATHEMATICS,DISCRETE MATH,0.639,49.035
9856,GENDER AND EDUCATION,GENDER EDUC,0.639,22.340
9856,POLISH JOURNAL OF ECOLOGY,POL J ECOL,0.639,12.092
9859,Asian Journal of Communication,ASIAN J COMMUN,0.638,22.152
9859,BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,B SOC MATH FR,0.638,48.714
9859,INDIAN JOURNAL OF PHARMACOLOGY,INDIAN J PHARMACOL,0.638,5.253
9859,JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B,J PEDIATR ORTHOP B,0.638,11.736
9859,MEDICAL PROBLEMS OF PERFORMING ARTISTS,MED PROBL PERFORM AR,0.638,22.903
9864,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,ANN DERMATOL VENER,0.637,5.556
9864,METRIKA,METRIKA,0.637,24.597
9866,AMERICAN MIDLAND NATURALIST,AM MIDL NAT,0.636,18.219
9866,International Finance,INT FINANC,0.636,28.771
9866,POLISH POLAR RESEARCH,POL POLAR RES,0.636,9.309
9866,RECORDS OF THE AUSTRALIAN MUSEUM,REC AUST MUS,0.636,20.552
9866,SOUTH AFRICAN JOURNAL OF GEOLOGY,S AFR J GEOL,0.636,28.723
9871,African Health Sciences,AFR HEALTH SCI,0.635,22.258
9871,BALTIC FORESTRY,BALT FOR,0.635,27.344
9871,BRITISH JOURNAL FOR THE HISTORY OF SCIENCE,BRIT J HIST SCI,0.635,48.864
9871,International Journal of Sensor Networks,INT J SENS NETW,0.635,7.933
9871,Journal of Environmental Engineering and Landscape Management,J ENVIRON ENG LANDSC,0.635,6.332
9871,Journal of the South African Veterinary Association,J S AFR VET ASSOC,0.635,33.456
9871,MATHEMATICA SCANDINAVICA,MATH SCAND,0.635,48.392
9878,Earth Sciences Research Journal,EARTH SCI RES J,0.634,6.649
9878,Fruits,FRUITS,0.634,51.389
9878,INTERNATIONAL POLYMER PROCESSING,INT POLYM PROC,0.634,17.875
9878,Materials Research-Ibero-american Journal of Materials,MATER RES-IBERO-AM J,0.634,13.636
9878,Revista Latino-Americana de Enfermagem,REV LAT-AM ENFERM,0.634,17.396
9878,Revista Latino-Americana de Enfermagem,REV LAT-AM ENFERM,0.634,17.396
9884,Canadian Studies in Population,CAN STUD POPUL,0.633,21.154
9884,Journal of Fish and Wildlife Management,J FISH WILDL MANAG,0.633,16.639
9884,Journal of the History of the Neurosciences,J HIST NEUROSCI,0.633,32.830
9887,ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE,ACTA ENT MUS NAT PRA,0.632,26.344
9887,ACTA GASTRO-ENTEROLOGICA BELGICA,ACTA GASTRO-ENT BELG,0.632,1.899
9887,Analysis and Mathematical Physics,ANAL MATH PHYS,0.632,35.310
9887,CARBONATES AND EVAPORITES,CARBONATE EVAPORITE,0.632,26.596
9887,JOURNAL OF THEORETICAL POLITICS,J THEOR POLIT,0.632,30.606
9887,TECHNICAL PHYSICS,TECH PHYS+,0.632,7.770
9887,ZOOSYSTEMA,ZOOSYSTEMA,0.632,19.939
9894,IEEE Latin America Transactions,IEEE LAT AM T,0.631,11.667
9894,Mljekarstvo,MLJEKARSTVO,0.631,33.621
9894,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION B-A JOURNAL OF CHEMICAL SCIENCES,Z NATURFORSCH B,0.631,14.269
9897,Entrepreneurship Research Journal,ENTREP RES J,0.630,10.331
9897,Ochrona Srodowiska,OCHR SR,0.630,9.184
9897,SYMBOLIC INTERACTION,SYMB INTERACT,0.630,29.720
9900,AMERICAN JOURNAL OF PSYCHOLOGY,AM J PSYCHOL,0.629,24.419
9900,Asian Population Studies,ASIAN POPUL STUD,0.629,17.308
9900,JOURNAL OF CHEMICAL ENGINEERING OF JAPAN,J CHEM ENG JPN,0.629,18.148
9900,JOURNAL OF OBSTETRICS AND GYNAECOLOGY,J OBSTET GYNAECOL,0.629,5.625
9900,ORTHOPADE,ORTHOPADE,0.629,15.132
9900,PSYCHOLOGICAL REPORTS,PSYCHOL REP,0.629,24.419
9900,WOOD RESEARCH,WOOD RES-SLOVAKIA,0.629,30.952
9907,BRITISH JOURNAL OF GUIDANCE & COUNSELLING,BRIT J GUID COUNS,0.628,10.625
9907,CRYOLETTERS,CRYOLETTERS,0.628,14.177
9907,EASTERN MEDITERRANEAN HEALTH JOURNAL,E MEDITERR HEALTH J,0.628,6.234
9907,EASTERN MEDITERRANEAN HEALTH JOURNAL,E MEDITERR HEALTH J,0.628,6.234
9907,State Politics & Policy Quarterly,STATE POLIT POLICY Q,0.628,30.000
9907,VIRTUAL REALITY,VIRTUAL REAL-LONDON,0.628,8.882
9913,BIOCHEMISTRY AND MOLECULAR BIOLOGY EDUCATION,BIOCHEM MOL BIOL EDU,0.627,12.521
9913,Clinical Journal of Oncology Nursing,CLIN J ONCOL NURS,0.627,11.709
9913,Clinical Journal of Oncology Nursing,CLIN J ONCOL NURS,0.627,11.709
9913,Scientific Programming,SCI PROGRAMMING-NETH,0.627,10.849
9917,Algebraic and Geometric Topology,ALGEBR GEOM TOPOL,0.626,47.749
9917,FIBRES & TEXTILES IN EASTERN EUROPE,FIBRES TEXT EAST EUR,0.626,52.083
9917,PERCEPTUAL AND MOTOR SKILLS,PERCEPT MOTOR SKILL,0.626,1.786
9920,ALGEBRA UNIVERSALIS,ALGEBR UNIV,0.625,47.428
9920,Acta Botanica Mexicana,ACTA BOT MEX,0.625,20.519
9920,Anales del Sistema Sanitario De Navarra,AN SIST SANIT NAVAR,0.625,8.169
9920,Anales del Sistema Sanitario De Navarra,AN SIST SANIT NAVAR,0.625,8.169
9920,Journal of Noncommutative Geometry,J NONCOMMUT GEOM,0.625,27.134
9920,Journal of Sustainable Forestry,J SUSTAIN FOREST,0.625,25.781
9920,MIDDLE EAST JOURNAL,MIDDLE EAST J,0.625,52.899
9920,Political Studies Review,POLIT STUD REV,0.625,29.394
9920,Slovo a Slovesnost,SLOVO SLOVESNOST,0.625,49.176
9929,ACTA PHYSICA SINICA,ACTA PHYS SIN-CH ED,0.624,23.418
9929,BIOLOGICAL RHYTHM RESEARCH,BIOL RHYTHM RES,0.624,12.994
9929,INTERNATIONAL TAX AND PUBLIC FINANCE,INT TAX PUBLIC FINAN,0.624,30.692
9929,International Journal of Civil Engineering,INT J CIV ENG,0.624,22.800
9929,International Journal of Data Mining and Bioinformatics,INT J DATA MIN BIOIN,0.624,11.404
9934,ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,ANALOG INTEGR CIRC S,0.623,12.827
9934,International Journal of Chemical Reactor Engineering,INT J CHEM REACT ENG,0.623,17.407
9934,JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0.623,15.645
9937,ACTA CLINICA BELGICA,ACTA CLIN BELG,0.622,21.613
9937,AFRICAN INVERTEBRATES,AFR INVERTEBR,0.622,18.260
9937,Frontiers of Information Technology & Electronic Engineering,FRONT INFORM TECH EL,0.622,10.597
9937,GEOCHEMISTRY INTERNATIONAL,GEOCHEM INT+,0.622,11.310
9937,INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS,INT J NUMER MODEL EL,0.622,16.597
9937,International Communication Gazette,INT COMMUN GAZ,0.622,20.886
9937,Interpreter and Translator Trainer,INTERPRET TRANSL TRA,0.622,48.626
9937,Literacy,LITERACY,0.622,35.058
9945,ALGEBRAS AND REPRESENTATION THEORY,ALGEBR REPRESENT TH,0.621,46.785
9945,CHINA OCEAN ENGINEERING,CHINA OCEAN ENG,0.621,19.243
9945,Cuadernos de Desarrollo Rural,CUAD DESARRO RURAL,0.621,40.179
9945,Journal of Medical Imaging and Health Informatics,J MED IMAG HEALTH IN,0.621,8.565
9945,POLYMER SCIENCE SERIES B,POLYM SCI SER B+,0.621,15.698
9945,PTERIDINES,PTERIDINES,0.621,4.380
9951,INORGANIC MATERIALS,INORG MATER+,0.620,13.273
9951,ISRAEL JOURNAL OF PSYCHIATRY AND RELATED SCIENCES,ISR J PSYCHIATR REL,0.620,9.992
9951,ISRAEL JOURNAL OF PSYCHIATRY AND RELATED SCIENCES,ISR J PSYCHIATR REL,0.620,9.992
9951,Nuclear Technology & Radiation Protection,NUCL TECHNOL RADIAT,0.620,25.758
9955,European Journal of Transport and Infrastructure Research,EUR J TRANSP INFRAST,0.619,13.636
9955,Journal of Demographic Economics,J DEMOGR ECON,0.619,21.932
9955,Nagoya Journal of Medical Science,NAGOYA J MED SCI,0.619,8.203
9955,SOUTH AFRICAN JOURNAL OF PSYCHOLOGY,S AFR J PSYCHOL,0.619,22.868
9955,Terminology,TERMINOLOGY,0.619,47.527
9960,Applications of Mathematics,APPL MATH-CZECH,0.618,21.765
9960,CIENCIA E AGROTECNOLOGIA,CIENC AGROTEC,0.618,38.393
9960,Ethik in der Medizin,ETHIK MED,0.618,15.625
9960,International Journal for Educational and Vocational Guidance,INT J EDUC VOCAT GUI,0.618,14.594
9960,JOURNAL OF PALLIATIVE CARE,J PALLIAT CARE,0.618,5.740
9960,JOURNAL OF PALLIATIVE CARE,J PALLIAT CARE,0.618,5.740
9960,JOURNAL OF PLANT NUTRITION,J PLANT NUTR,0.618,20.047
9960,Zeitschrift fur Orthopadie und Unfallchirurgie,Z ORTHOP UNFALLCHIR,0.618,13.816
9968,ANNALS ACADEMY OF MEDICINE SINGAPORE,ANN ACAD MED SINGAP,0.617,20.968
9968,Asia Pacific Journal of Anthropology,ASIA PAC J ANTHROPOL,0.617,32.317
9968,Language and Intercultural Communication,LANG INTERCULT COMM,0.617,46.978
9968,MODERN PHYSICS LETTERS B,MOD PHYS LETT B,0.617,9.430
9968,ZYGON,ZYGON,0.617,25.610
9973,Bangladesh Journal of Pharmacology,BANGL J PHARMACOL,0.616,4.864
9973,Complex Variables and Elliptic Equations,COMPLEX VAR ELLIPTIC,0.616,46.463
9973,Indian Journal of Pathology and Microbiology,INDIAN J PATHOL MICR,0.616,8.228
9973,JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION,J PAK MED ASSOC,0.616,13.872
9973,Journal of Plant Registrations,J PLANT REGIST,0.616,26.354
9978,ECONOMIST-NETHERLANDS,ECONOMIST-NETHERLAND,0.615,30.115
9978,Erwerbs-Obstbau,ERWERBS-OBSTBAU,0.615,48.611
9978,European Journal of Social Work,EUR J SOC WORK,0.615,25.000
9978,Investment Analysts Journal,INVEST ANAL J,0.615,25.521
9978,MANCHESTER SCHOOL,MANCH SCH,0.615,30.115
9978,MILLENNIUM-JOURNAL OF INTERNATIONAL STUDIES,MILLENNIUM-J INT ST,0.615,26.163
9978,NIHON REOROJI GAKKAISHI,NIHON REOROJI GAKK,0.615,12.343
9978,Nigerian Journal of Clinical Practice,NIGER J CLIN PRACT,0.615,19.677
9978,Trabajos de Prehistoria,TRABAJOS PREHIST,0.615,31.098
9987,EUROPEAN JOURNAL OF PHYSICS,EUR J PHYS,0.614,20.222
9987,FOREST PRODUCTS JOURNAL,FOREST PROD J,0.614,25.205
9989,Fetal and Pediatric Pathology,FETAL PEDIATR PATHOL,0.613,6.580
9990,Macedonian Journal of Chemistry and Chemical Engineering,MACED J CHEM CHEM EN,0.612,16.616
9990,Plant Genetic Resources-Characterization and Utilization,PLANT GENET RESOUR-C,0.612,19.104
9990,TURKIYE ENTOMOLOJI DERGISI-TURKISH JOURNAL OF ENTOMOLOGY,TURK ENTOMOL DERG-TU,0.612,24.194
9993,International Journal of Climate Change Strategies and Management,INT J CLIM CHANG STR,0.611,8.095
9993,Malawi Medical Journal,MALAWI MED J,0.611,6.534
9993,Ocean Science Journal,OCEAN SCI J,0.611,16.667
9993,STUDIES IN LANGUAGE,STUD LANG,0.611,46.429
9997,INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,INT J SPORT PSYCHOL,0.610,14.888
9997,INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,INT J SPORT PSYCHOL,0.610,14.888
9997,JOURNAL OF ALGEBRA,J ALGEBRA,0.610,46.141
9997,JOURNAL OF FINANCIAL RESEARCH,J FINANC RES,0.610,24.479
9997,MATERIALS SCIENCE-POLAND,MATER SCI-POLAND,0.610,12.909
10002,BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT,BERL MUNCH TIERARZTL,0.609,32.721
10002,DOKLADY CHEMISTRY,DOKL CHEM,0.609,15.964
10002,FUNDAMENTA MATHEMATICAE,FUND MATH,0.609,45.820
10002,GEOMETRIAE DEDICATA,GEOMETRIAE DEDICATA,0.609,45.820
10002,INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION,INT J ENG EDUC,0.609,19.397
10002,International Journal of Shipping and Transport Logistics,INT J SHIP TRANS LOG,0.609,10.071
10002,International Journal of Steel Structures,INT J STEEL STRUCT,0.609,21.666
10002,JOURNAL OF COMPUTATIONAL ANALYSIS AND APPLICATIONS,J COMPUT ANAL APPL,0.609,16.215
10002,Journal of Forensic Psychology Practice,J FORENSIC PSYCHOL P,0.609,17.987
10002,Journal of Geosciences,J GEOSCI-CZECH,0.609,12.818
10002,PAKISTAN JOURNAL OF AGRICULTURAL SCIENCES,PAK J AGR SCI,0.609,36.607
10002,Policy Studies,POLICY STUD-UK,0.609,18.085
10002,REVISTA BRASILEIRA DE CIENCIA DO SOLO,REV BRAS CIENC SOLO,0.609,10.294
10002,SOCIAL CHOICE AND WELFARE,SOC CHOICE WELFARE,0.609,26.504
10016,AMERICAN CERAMIC SOCIETY BULLETIN,AM CERAM SOC BULL,0.607,36.538
10016,ANTHROPOZOOLOGICA,ANTHROPOZOOLOGICA,0.607,29.878
10016,COMMUNIST AND POST-COMMUNIST STUDIES,COMMUNIS POST-COMMUN,0.607,26.894
10016,Cultura y Educacion,CULT EDUC,0.607,20.638
10016,Journal of Economic Inequality,J ECON INEQUAL,0.607,29.251
10016,MANUSCRIPTA MATHEMATICA,MANUSCRIPTA MATH,0.607,45.177
10022,Historical Studies in the Natural Sciences,HIST STUD NAT SCI,0.606,52.879
10022,Historical Studies in the Natural Sciences,HIST STUD NAT SCI,0.606,52.879
10022,IRANIAN JOURNAL OF CHEMISTRY & CHEMICAL ENGINEERING-INTERNATIONAL ENGLISH EDITION,IRAN J CHEM CHEM ENG,0.606,15.644
10022,International Journal of Naval Architecture and Ocean Engineering,INT J NAV ARCH OCEAN,0.606,32.143
10022,NOISE CONTROL ENGINEERING JOURNAL,NOISE CONTROL ENG J,0.606,19.753
10022,PROGRES EN UROLOGIE,PROG UROL,0.606,9.740
10022,THEORY AND DECISION,THEOR DECIS,0.606,25.196
10029,Complex Analysis and Operator Theory,COMPLEX ANAL OPER TH,0.605,32.918
10029,European Journal of Special Needs Education,EUR J SPEC NEEDS EDU,0.605,25.000
10029,INDUSTRIAL LUBRICATION AND TRIBOLOGY,IND LUBR TRIBOL,0.605,15.000
10029,Language Awareness,LANG AWARE,0.605,45.879
10029,Polar-Political and Legal Anthropology Review,POLAR-POLIT LEG ANTH,0.605,28.659
10034,Acoustics Australia,ACOUST AUST,0.604,14.516
10034,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,FINANC UVER,0.604,23.438
10034,REPORTS ON MATHEMATICAL PHYSICS,REP MATH PHYS,0.604,8.182
10034,Social Work in Public Health,SOC WORK PUBLIC HLTH,0.604,15.290
10038,HISPANIC JOURNAL OF BEHAVIORAL SCIENCES,HISPANIC J BEHAV SCI,0.603,20.543
10038,Journal of Forensic Nursing,J FORENSIC NURS,0.603,14.748
10038,Journal of Forensic Nursing,J FORENSIC NURS,0.603,14.748
10038,MATHEMATICAL INEQUALITIES & APPLICATIONS,MATH INEQUAL APPL,0.603,44.534
10038,New Medit,NEW MEDIT,0.603,34.821
10038,PSYCHOANALYTIC DIALOGUES,PSYCHOANAL DIALOGUES,0.603,65.385
10038,RUSSIAN JOURNAL OF ORGANIC CHEMISTRY,RUSS J ORG CHEM+,0.603,12.712
10045,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,B KOREAN CHEM SOC,0.602,14.759
10045,QUARTERLY JOURNAL OF MATHEMATICS,Q J MATH,0.602,44.212
10045,SEMICONDUCTORS,SEMICONDUCTORS+,0.602,9.701
10048,British Journal of Occupational Therapy,BRIT J OCCUP THER,0.601,13.214
10048,British Journal of Occupational Therapy,BRIT J OCCUP THER,0.601,13.214
10048,JOURNAL OF GRAPH THEORY,J GRAPH THEOR,0.601,43.891
10048,Journal of Central South University,J CENT SOUTH UNIV,0.601,30.405
10048,Journal of Ocean University of China,J OCEAN U CHINA,0.601,15.079
10048,Revista Brasileira de Cirurgia Cardiovascular,REV BRAS CIR CARDIOV,0.601,7.243
10054,AFRICAN ZOOLOGY,AFR ZOOL,0.600,18.712
